id,split,image_path,question,choices,num_choices,answer,subject,grade,topic,category,skill,context_group,difficulty_score
val_03599,val,images/val/val_03599.png,What can Isabelle and Florence trade to each get what they want?,"[""Florence can trade her broccoli for Isabelle's oranges."", ""Isabelle can trade her tomatoes for Florence's broccoli."", ""Florence can trade her almonds for Isabelle's tomatoes."", ""Isabelle can trade her tomatoes for Florence's carrots.""]",4,1,social science,grade7,economics,Basic economic principles,Trade and specialization,hint_only,0.40165776368358924
train_09290,train,images/train/train_09290.png,What can Bridgette and Anthony trade to each get what they want?,"[""Anthony can trade his broccoli for Bridgette's oranges."", ""Bridgette can trade her tomatoes for Anthony's broccoli."", ""Bridgette can trade her tomatoes for Anthony's carrots."", ""Anthony can trade his almonds for Bridgette's tomatoes.""]",4,1,social science,grade7,economics,Basic economic principles,Trade and specialization,hint_only,0.40165776368358924
val_00772,val,images/val/val_00772.png,What can Justine and Bridgette trade to each get what they want?,"[""Justine can trade her tomatoes for Bridgette's carrots."", ""Justine can trade her tomatoes for Bridgette's broccoli."", ""Bridgette can trade her almonds for Justine's tomatoes."", ""Bridgette can trade her broccoli for Justine's oranges.""]",4,1,social science,grade8,economics,Basic economic principles,Trade and specialization,hint_only,0.40165776368358924
train_12535,train,images/train/train_12535.png,What can Francesca and Desmond trade to each get what they want?,"[""Francesca can trade her tomatoes for Desmond's sandwich."", ""Desmond can trade his broccoli for Francesca's oranges."", ""Francesca can trade her tomatoes for Desmond's broccoli."", ""Desmond can trade his almonds for Francesca's tomatoes.""]",4,2,social science,grade6,economics,Basic economic principles,Trade and specialization,hint_only,0.40165776368358924
train_07986,train,images/train/train_07986.png,What is the probability that a leopard produced by this cross will have a black coat?,"[""4/4"", ""3/4"", ""0/4"", ""1/4"", ""2/4""]",5,4,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.40128229473553084
val_03124,val,images/val/val_03124.png,What is the probability that a pea plant produced by this cross will have green pods?,"[""2/4"", ""4/4"", ""1/4"", ""3/4"", ""0/4""]",5,4,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.40128229473553084
val_02568,val,images/val/val_02568.png,What is the probability that a fruit fly produced by this cross will have brown eyes?,"[""3/4"", ""1/4"", ""2/4"", ""4/4"", ""0/4""]",5,4,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.40128229473553084
train_04327,train,images/train/train_04327.png,What is the probability that a pea plant produced by this cross will have round peas?,"[""4/4"", ""1/4"", ""2/4"", ""0/4"", ""3/4""]",5,2,natural science,grade8,biology,Genes to traits,Use Punnett squares to calculate probabilities of offspring types,hint_and_lecture,0.40128229473553084
train_06542,train,images/train/train_06542.png,"Based on the definition of the ""Columbian Exchange"" above, which arrow could show a part of the Columbian Exchange?","[""4"", ""1"", ""2""]",3,2,social science,grade8,world-history,Age of Exploration,The Columbian Exchange,hint_only,0.40075283769869524
train_07414,train,images/train/train_07414.png,"Based on the definition of the ""Columbian Exchange"" above, which arrow could show a part of the Columbian Exchange?","[""1"", ""4"", ""3""]",3,2,social science,grade8,world-history,Age of Exploration,The Columbian Exchange,hint_only,0.40075283769869524
train_08424,train,images/train/train_08424.png,What happened after the Starving Time?,"[""The Virginia Company gave up Jamestown to Spanish explorers."", ""The Virginia Company only sent women and children to Jamestown."", ""The Virginia Company stopped sending colonists to Jamestown."", ""The Virginia Company started sending more colonists to Jamestown.""]",4,3,social science,grade4,us-history,English colonies in North America,Jamestown: growth of a colony,hint_only,0.4005965367033344
train_03878,train,images/train/train_03878.png,Select the chemical formula for this molecule.,"[""H2O"", ""HO"", ""CH2O"", ""H2""]",4,0,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_01284,train,images/train/train_01284.png,Select the chemical formula for this molecule.,"[""CH4"", ""CH"", ""ClH4"", ""H""]",4,0,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_04445,train,images/train/train_04445.png,Select the chemical formula for this molecule.,"[""HI2"", ""HI"", ""HeI"", ""He2I2""]",4,1,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_12556,train,images/train/train_12556.png,Select the chemical formula for this molecule.,"[""CH"", ""C4H"", ""C2H4"", ""CH4""]",4,3,natural science,grade7,chemistry,Atoms and molecules,Identify chemical formulas for ball-and-stick models,lecture_only,0.40016417279293587
train_09724,train,images/train/train_09724.png,Select the chemical formula for this molecule.,"[""H4"", ""P2H4"", ""H3"", ""PH3""]",4,3,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_04026,train,images/train/train_04026.png,Select the chemical formula for this molecule.,"[""IC"", ""I2Cl2"", ""ICl"", ""I2C2""]",4,2,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_01716,train,images/train/train_01716.png,Select the chemical formula for this molecule.,"[""NH3"", ""NH"", ""H"", ""H3""]",4,0,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_09263,train,images/train/train_09263.png,Select the chemical formula for this molecule.,"[""H2Cl2"", ""HCl2"", ""H2Cl"", ""HCl""]",4,3,natural science,grade7,chemistry,Atoms and molecules,Identify chemical formulas for ball-and-stick models,lecture_only,0.40016417279293587
train_12197,train,images/train/train_12197.png,Select the chemical formula for this molecule.,"[""PH2"", ""P3H"", ""P2H2"", ""PH3""]",4,3,natural science,grade7,chemistry,Atoms and molecules,Identify chemical formulas for ball-and-stick models,lecture_only,0.40016417279293587
train_08630,train,images/train/train_08630.png,Select the chemical formula for this molecule.,"[""HS"", ""H3S2"", ""H2S"", ""HS2""]",4,2,natural science,grade7,chemistry,Atoms and molecules,Identify chemical formulas for ball-and-stick models,lecture_only,0.40016417279293587
val_03046,val,images/val/val_03046.png,Select the chemical formula for this molecule.,"[""CHI"", ""C2I5"", ""CI4"", ""I4""]",4,2,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_03018,train,images/train/train_03018.png,Select the chemical formula for this molecule.,"[""P3C"", ""HPCl3"", ""PCl2"", ""PCl3""]",4,3,natural science,grade5,chemistry,Atoms and molecules,Match chemical formulas to ball-and-stick models,lecture_only,0.40016417279293587
train_07666,train,images/train/train_07666.png,Select the chemical formula for this molecule.,"[""HI2"", ""H2I"", ""H2I2"", ""HI""]",4,3,natural science,grade7,chemistry,Atoms and molecules,Identify chemical formulas for ball-and-stick models,lecture_only,0.40016417279293587
train_08497,train,images/train/train_08497.png,Select the chemical formula for this molecule.,"[""HO"", ""H2O"", ""H3O2"", ""H2O2""]",4,1,natural science,grade7,chemistry,Atoms and molecules,Identify chemical formulas for ball-and-stick models,lecture_only,0.40016417279293587
